water_body_name,water_body_longitude,water_body_latitude,country_code,province_code,closest_city,distance
Strubel Lake,-115.00144,52.20403,CAN,AB,Congresbury,4
Stump Lake,-117.2266,55.15268,CAN,AB,Valleyview,10.3
Sturgeon Lake,-117.53578,55.10613,CAN,AB,Calais,3.8
Sturgis Lake,-111.30751,53.31687,CAN,AB,Minburn,3.8
Sucker Lake,-110.8631,56.41973,CAN,AB,Anzac,11.1
Sucker Lake,-116.94023,53.57474,CAN,AB,Medicine Lodge,6.2
Sucker Lake,-111.86245,55.1761,CAN,AB,Philomena,15.7
Sullivan Lake,-110.77719,53.30016,CAN,AB,Borradaile,7.2
Sullivan Lake,-111.97915,51.95497,CAN,AB,Scapa,9.1
Sullivan Lake,-112.0036,52.02826,CAN,AB,Sullivan Lake,10.2
Sulphur Lake,-118.31936,56.70604,CAN,AB,Clear Hills,32
Summerside Lake,-113.47214,53.41756,CAN,AB,Beaumont,8.2
Sundance Lake,-116.97521,53.72924,CAN,AB,Medicine Lodge,21.3
Sunday Lake,-111.24405,55.44462,CAN,AB,Margie,5.9
Sunny Lake,-110.70008,53.25816,CAN,AB,Borradaile,9.7
Sunset Lake,-115.72535,53.73517,CAN,AB,Hattonford,4.5
Sunset Lake,-111.09513,53.67112,CAN,AB,Slawa,2.5
Sunwapta Lake,-117.23625,52.21399,CAN,AB,Saskatchewan River Crossing,42.8
Surette Lake,-116.68553,58.3448,CAN,AB,La Cr̻te,23.9
Surmont Lake,-111.17858,56.30566,CAN,AB,Kinosis,13.9
Surprise Lake,-117.6244,52.79477,CAN,AB,Mountain Park,28
Sutherland Lake,-110.29685,53.25985,CAN,AB,Blackfoot,8.8
Sutton Lake,-116.08672,55.78858,CAN,AB,Salt Prairie,15.9
Swan Lake,-113.25926,56.71401,CAN,AB,Chipewyan Lake,28.3
Swan Lake,-117.81404,55.05968,CAN,AB,Clarkson Valley,8
Swan Lake,-116.81825,59.98091,CAN,AB,Indian Cabins,17.5
Swan Lake,-115.17896,52.11947,CAN,AB,Strachan,16
Swartz Lake,-115.65125,54.6785,CAN,AB,Swan Hills,16.6
Sweetheart Lake,-111.42598,56.23814,CAN,AB,Kinosis,30.7
Swift Lake,-110.80522,52.65345,CAN,AB,Park Farm,2.8
Swinnerton Lake,-110.21114,59.95098,CAN,AB,Fitzgerald,78.4
Sylvan Lake,-114.15873,52.35764,CAN,AB,Sylvan Lake,6.8
Taber Lake,-112.09419,49.80344,CAN,AB,Taber,4.6
Taerum Lake,-113.86979,58.58416,CAN,AB,Fifth Meridian,10.7
Tailor Lake,-113.32551,54.51178,CAN,AB,Perryvale,6.3
Talbot Lake,-115.733,57.46346,CAN,AB,Bison Lake,39
Talbot Lake,-117.99522,53.09952,CAN,AB,Devona,5.6
Tamarack Lake,-110.11646,55.22665,CAN,AB,Behan,20.5
Tamarack Lake,-114.29039,53.87243,CAN,AB,Nakamun,3
Tamarack Lake,-115.71737,54.70182,CAN,AB,Swan Hills,20.3
Tanglefoot Lake,-113.18895,52.44495,CAN,AB,Alix,5
Tank Lake,-116.162,53.57279,CAN,AB,Wolf Creek,9.4
Tarp Lake,-110.56611,59.16984,CAN,AB,Fort Chipewyan,61
Tattum Lake,-114.19686,54.58296,CAN,AB,Kilsyth,2.9
Tawakwato Lake,-112.20297,54.68721,CAN,AB,Hylo,1.2
Tawatinaw Lake,-113.47685,54.33923,CAN,AB,Rochester,3.8
Tawayik Lake,-112.87978,53.6011,CAN,AB,Sandy Beach,9.2
Taylor Lake,-116.09639,51.29561,CAN,AB,Eldon,5.4
Taylor Lake,-113.41438,54.11882,CAN,AB,Halfway Lake,3.4
Tea Lakes,-115.01891,54.79777,CAN,AB,Swan Hills,26.2
Teal Lake,-114.68942,51.98335,CAN,AB,Crammond,5.2
Teepee Lake,-110.35821,53.23935,CAN,AB,Kitscoty,11.5
Telephone Lake,-110.45258,57.17799,CAN,AB,Tar Island,63.8
Telford Lake,-113.52005,53.26564,CAN,AB,Leduc,1.7
Tent Lake,-111.86949,54.59621,CAN,AB,Normandeau,9.1
Tepee Lake,-111.90134,54.92679,CAN,AB,Owl River,4.6
Tepee Lake,-113.98333,56.4145,CAN,AB,Trout Lake,35.1
Test Lake,-110.40389,57.41723,CAN,AB,Bitumount,74.5
Thin Lake,-111.03084,54.20564,CAN,AB,Rife,3.2
Thoben Lake,-111.246,53.8803,CAN,AB,Lac Bellevue,7.5
Thomas Lake,-111.30439,53.90146,CAN,AB,Lac Bellevue,7
Thomas Lake,-111.69928,53.11033,CAN,AB,Viking,5.4
Thompson Lakes,-110.22647,54.15289,CAN,AB,Beaverdam,7.6
Thornbury Lake,-111.63332,55.63185,CAN,AB,Margie,28.8
Three Isle Lake,-115.2778,50.63016,CAN,AB,Kovach,34.2
Thultue Lake,-113.64659,59.61707,CAN,AB,Jackfish River,81.4
Thunder Lake,-116.68906,52.85114,CAN,AB,Pembina Forks,15
Thunder Lake,-114.75835,54.12896,CAN,AB,Roselea,5.6
Thurston Lake,-118.11127,59.92745,CAN,AB,Indian Cabins,60.4
Tie Camp Lake,-116.22101,53.76963,CAN,AB,Pioneer,7.7
Tiger Lily Lake,-114.74221,54.14429,CAN,AB,Tiger Lily,4.7
Tilley B Reservoir,-111.6447,50.55559,CAN,AB,Bantry,9.3
Tilley Slough,-111.63383,50.50171,CAN,AB,Tilley,5.7
Timko Lake (Bantry Reservoir),-111.73272,50.47582,CAN,AB,Bantry,2
Tit Willow Lake,-110.77394,52.67408,CAN,AB,Park Farm,2.1
Toad Lake,-114.22547,53.78188,CAN,AB,Glenford,4.5
Togo Lake,-111.13065,51.4578,CAN,AB,Youngstown,9.6
Tompkins Lake,-111.80012,54.36281,CAN,AB,McRae,5.6
Toodles Lake,-111.84321,54.7662,CAN,AB,Barnegat,3.1
Topaz Lake,-118.8502,53.38821,CAN,AB,Shale Banks,46
Touchwood Lake,-111.40066,54.82356,CAN,AB,Snug Cove,20.5
Town Lake,-114.40038,52.92736,CAN,AB,Town Lake,0.6
Trail Lake,-111.93477,54.62268,CAN,AB,Normandeau,13.9
Trans Alta Cooling Pond - Wabamun Lake,-114.54031,53.48751,CAN,AB,Highvale,4.9
Trap Lake,-119.96455,54.62045,CAN,AB,Sylvester,45.5
Trapeze Lake,-112.32581,54.63183,CAN,AB,Noral,3.2
Trappers Lake,-112.96106,53.61817,CAN,AB,Sandy Beach,11
Travers Reservoir,-112.81575,50.20836,CAN,AB,Travers,18.9
Treasure Loch,-110.41718,59.92994,CAN,AB,Fitzgerald,66.7
Tremblay Lake,-112.19771,54.76195,CAN,AB,Venice,7.8
Triangle Lake,-110.2501,58.88315,CAN,AB,Fort Chipewyan,55.6
Trident Lake,-116.11313,51.79882,CAN,AB,Lake Louise,41.8
Trowel Lake,-113.09447,53.16202,CAN,AB,Hay Lakes,4.6
Truman Lake,-113.49486,54.26571,CAN,AB,Tawatinaw,3.7
Tucker Lake,-110.60545,54.53423,CAN,AB,Happy Hollow,5.2
Tulabi Lake,-110.20361,53.75188,CAN,AB,Tulliby Lake,4.1
Tulip Lake,-111.13862,59.90444,CAN,AB,Fitzgerald,26.5
Turquoise Lake,-116.38979,51.5726,CAN,AB,Lake Louise,21.9
Turtle Lake,-110.59051,59.38181,CAN,AB,Hay Camp,52
Twin Island Lake,-113.15804,53.47525,CAN,AB,Wyeclif,6.9
Twin Lake,-115.5712,56.11727,CAN,AB,Atikameg,22.8
Twin Lake,-110.49079,53.35059,CAN,AB,Islay,5.8
Twin Lake,-112.95567,55.58305,CAN,AB,Pelican Portage,31.5
Twin Lake,-111.88757,55.0383,CAN,AB,Pitlochrie,10.5
Twin Lakes,-110.53117,52.38012,CAN,AB,Cairns,4.2
Twin Lakes,-115.98362,51.21183,CAN,AB,Castle Junction,7.7
Twin Lakes,-115.98042,51.20159,CAN,AB,Castle Mountain,8.4
Twin Lakes,-115.17177,54.21891,CAN,AB,Corbett Creek,4.5
Twin Lakes,-115.0006,52.41487,CAN,AB,Crimson Lake,4.1
Twin Lakes,-117.54372,57.44098,CAN,AB,Kemp River,11.8
Twin Lakes,-111.19017,56.26932,CAN,AB,Kinosis,16
Twin Lakes,-111.12918,57.84328,CAN,AB,Point Brule,23.4
Twin Lakes,-114.78702,54.05724,CAN,AB,Roselea,2.8
Twin Lakes,-119.58781,55.00212,CAN,AB,Sylvester,6
Twin Valley Reservoir,-113.4226,50.24704,CAN,AB,Kirkcaldy,16.4
Twintree Lake,-119.10182,53.38352,CAN,AB,Grande Cache,56.1
Two Hills Lake,-110.12884,53.74281,CAN,AB,Tulliby Lake,4.7
Two Jack Lake,-115.49572,51.2289,CAN,AB,Bankhead,3.6
Two Lakes,-117.71995,55.30132,CAN,AB,Crooked Creek,18.1
Two Lakes,-119.78047,54.35321,CAN,AB,Grande Cache,67.3
Two Lakes,-119.75513,54.37992,CAN,AB,Sylvester,68.6
Two Round Lakes,-111.10711,57.78979,CAN,AB,Point Brule,29.2
Tyler Lake,-110.33161,53.35368,CAN,AB,Kitscoty,1.3
Tyne Lake,-110.10515,58.43341,CAN,AB,Jackfish,47.4
Tyrrell Lake,-112.27347,49.3896,CAN,AB,McNab,4.6
Underwood Lake,-110.41688,55.29174,CAN,AB,Behan,1.8
Updike Lake,-119.80311,55.44157,CAN,AB,Demmitt,6.1
Upland Lake,-112.79143,59.66425,CAN,AB,Peace Point,62.8
Upper Heart Reservoir,-116.49637,55.71689,CAN,AB,Leicester,5.7
Upper Herb Lake,-111.0075,57.91737,CAN,AB,Point Brule,22.7
Upper Kananaskis Lake,-115.15533,50.61835,CAN,AB,Kovach,35.2
Upper Mann Lake,-111.51249,54.14265,CAN,AB,Ashmont,3.9
Upper Pierre Greys Lakes,-118.58571,53.90854,CAN,AB,Muskeg River,4.2
Upper Therien Lake,-111.29248,53.96559,CAN,AB,St Paul,3
Upper Waterton Lake,-113.90258,49.02523,CAN,AB,Waterton Park,3.1
Upper Wildhorse Lake,-117.8014,53.27146,CAN,AB,Brule,4.6
Uswell Slough,-119.08923,55.18994,CAN,AB,Lake Saskatoon,4.9
Utikuma Lake,-115.40477,55.8701,CAN,AB,Atikameg,16.2
Utikumasis Lake,-115.69535,55.90962,CAN,AB,Atikameg,2.9
V Lake,-110.16657,58.04972,CAN,AB,Jackfish,60.2
Valhalla Lake,-119.45146,55.37918,CAN,AB,Valhalla Centre,5.2
Valley Lake,-112.98923,52.59824,CAN,AB,Bashaw,2.1
Valley Lake,-112.68374,54.3355,CAN,AB,Hollow Lake,12.4
Vandersteene Lake,-114.44261,56.60171,CAN,AB,Peerless Lake,11.2
Vegreville Trout Pond,-112.05833,53.47392,CAN,AB,Vegreville,2.4
Verdigris Lake,-112.03024,49.24645,CAN,AB,Milk River,11.5
Vermilion Lake,-114.96036,59.91547,CAN,AB,Indian Cabins,115.8
Vermilion Lakes,-111.49567,53.65317,CAN,AB,Morecambe,2.1
Vermilion Lakes,-111.54858,53.67259,CAN,AB,Musidora,3
Vermilion Lakes,-111.79635,53.6966,CAN,AB,Two Hills,3.8
Vermilion Park Lake,-110.88945,53.36786,CAN,AB,Vermilion,2.8
Vernon Lake,-111.4735,52.95038,CAN,AB,Jarrow,5.3
Victor Lake,-119.09012,53.88216,CAN,AB,Grande Cache,2
Victor Lake,-112.0451,54.41771,CAN,AB,Kikino,4.3
Victoria Lake,-112.22161,51.78483,CAN,AB,Dowling Lake,2.6
Vincent Lake,-111.33901,54.11287,CAN,AB,St Vincent,6
Wabamun Lake,-114.51714,53.48976,CAN,AB,Highvale,4.9
Wabamun Lake,-114.58302,53.54482,CAN,AB,Sundance,1.8
Wabasso Lakes,-118.02028,52.82237,CAN,AB,Jasper,7.5
Wadlin Lake,-115.60295,57.73521,CAN,AB,Buffalo Head Prairie,56.4
Wagner Reservoir,-110.63468,49.95168,CAN,AB,Roytal,3.9
Wakomao Lake,-113.5517,54.15947,CAN,AB,Clyde,6.5
Wallaby Lake,-110.69403,52.61798,CAN,AB,Buffalo View,5.9
Wallingtons Lake,-110.7781,53.13774,CAN,AB,Wildmere,2.3
Wally Lake,-119.3122,59.43548,CAN,AB,Habay,77.6
Walter Lake,-112.93788,53.53019,CAN,AB,Uncas,6.9
Wanisan Lake,-112.91385,53.47003,CAN,AB,North Cooking Lake,1.9
Wappau Lake,-111.58842,55.50287,CAN,AB,Margie,17.6
Ward Lake,-114.18372,54.5309,CAN,AB,Fawcett,5.8
Ward Lake,-112.557,54.7328,CAN,AB,Frains,5.1
Wasagamu Lakes,-110.32698,53.83169,CAN,AB,Frog Lake,5.9
Wash Lake,-110.20538,53.77496,CAN,AB,Tulliby Lake,6.6
Wat Lake,-112.95392,53.3557,CAN,AB,Deville,10.7
Watchman Lake,-117.24274,52.0514,CAN,AB,Saskatchewan River Crossing,35.1
Watelet Lake,-113.69283,53.04327,CAN,AB,Patience,4.6
Water Hen Lake,-117.76798,55.37843,CAN,AB,DeBolt,23.6
Waterfowl Lakes,-116.63435,51.85002,CAN,AB,Saskatchewan River Crossing,15.8
Water-Lily Lake,-112.56022,57.65602,CAN,AB,Bitumount,62.3
Waterton Reservoir,-113.68127,49.30194,CAN,AB,Hill Spring,4.4
Watridge Lake,-115.42796,50.85055,CAN,AB,Kovach,18.4
Watt Lake,-111.93189,53.74677,CAN,AB,Hairy Hill,3.6
Watt Lake,-111.93291,53.70386,CAN,AB,Kaleland,6
Waugh Lake,-110.01694,59.80685,CAN,AB,Hay Camp,87.2
Wavy Lake,-112.06723,52.85692,CAN,AB,Strome,5.1
Wayetenaw Lake,-111.86182,54.32242,CAN,AB,Goodfish Lake,4.7
Weaver Lake,-114.05815,55.97225,CAN,AB,Wabasca-Desmarais,13
Webster Lake,-116.07652,55.77508,CAN,AB,Salt Prairie,14.3
Weekes Lake,-110.017,59.71946,CAN,AB,Hay Camp,84.3
Weeks Lake,-110.94282,53.17668,CAN,AB,Wildmere,9.6
Wells Lake,-110.20435,59.99873,CAN,AB,Fitzgerald,79.5
Welstead Lake,-111.82142,58.32213,CAN,AB,Embarras Portage,24.3
Wembley Marsh,-119.12445,55.15944,CAN,AB,Wembley,1.4
Wentzel Lake,-114.46777,59.03096,CAN,AB,Garden Creek,49.5
West Croker Lake,-116.61727,55.30284,CAN,AB,Triangle,15.8
West Lake,-110.73223,52.24341,CAN,AB,Lloyds Hill,6.9
West Lake,-110.74608,53.65493,CAN,AB,Rusylvia,7.9
West Lake 2,-110.73799,53.66624,CAN,AB,Rusylvia,9.1
West Sawmill Lake,-112.77039,53.47953,CAN,AB,Lindbrook,9.6
West Twin Lake,-114.55091,56.85435,CAN,AB,Peerless Lake,20.5
West Twin Lake,-114.36472,52.94969,CAN,AB,Town Lake,3.8
Weston Lake,-112.1837,49.33599,CAN,AB,Warner,6.2
Westover Lake,-114.73951,51.11233,CAN,AB,Cheneka,8
Whale Lake,-110.9262,57.98109,CAN,AB,Point Brule,24.7
Whaleback Lake,-110.36297,59.70083,CAN,AB,Hay Camp,65
Whiskey Jack Lake,-111.88676,56.81093,CAN,AB,Mildred Lake,30.2
Whiskyjack Lake,-111.47481,54.1479,CAN,AB,Abilene,4.5
Whistwow Lake,-113.47012,56.7292,CAN,AB,Chipewyan Lake,23.5
White Cow Lake,-113.3408,56.66628,CAN,AB,Chipewyan Lake,31.5
White Horse Lake,-110.48864,50.66447,CAN,AB,Cavendish,17
Whitebrush Lake,-112.86391,52.61086,CAN,AB,Bashaw,7.8
Whitefish Lake,-111.89904,54.36761,CAN,AB,Goodfish Lake,10
Whitemans Pond,-115.41283,51.06865,CAN,AB,Canmore,3.5
Whitemud Lake,-112.73023,54.33079,CAN,AB,Hollow Lake,10.8
Whitemud Lake,-116.81109,53.55712,CAN,AB,Marlboro,1
Whitewater Lake,-111.79437,52.85953,CAN,AB,Killam,8.8
Whitford Lake,-112.25129,53.85748,CAN,AB,Whitford,2.9
Whitham Lake,-119.7159,55.41816,CAN,AB,Brainard,3.6
Whitney Lake,-110.5523,53.83759,CAN,AB,Middle Creek,2.7
Whyetnow Lake,-113.30585,57.49207,CAN,AB,Chipewyan Lake,62.2
Wiau Lake,-111.30983,55.40865,CAN,AB,Margie,3.4
Wilkins Lake,-111.08752,52.60288,CAN,AB,Amisk,4.6
William Smith Lake,-110.18578,59.8987,CAN,AB,Fitzgerald,79.3
Willow Lake,-111.13743,56.45992,CAN,AB,Anzac,6.4
Willow Lake,-110.20557,54.26138,CAN,AB,Beaverdam,9.4
Willow Lake,-110.76181,52.68669,CAN,AB,Park Farm,3
Willowbend Reservoir,-111.71648,51.62651,CAN,AB,Alness,3.2
Wilson Lake,-119.04584,54.92519,CAN,AB,Wapiti,7.9
Winagami Lake,-116.75027,55.63697,CAN,AB,Kathleen,5.7
Windfall Lake,-112.35563,54.66797,CAN,AB,Noral,1.7
Windfall Lake,-114.7458,54.71841,CAN,AB,Timeu,25.9
Windsor Creek 1 Pond,-119.86689,55.17433,CAN,AB,Mount Valley,10.2
Windsor Lake,-113.09355,52.5959,CAN,AB,Bashaw,8.4
Windy Lake,-110.58887,53.26795,CAN,AB,Borradaile,11.4
Windy Lake,-112.59555,54.59776,CAN,AB,Caslan,6.6
Winefred Lake,-110.53714,55.49228,CAN,AB,Behan,25
Winnifred Lake,-110.40228,59.22985,CAN,AB,Hay Camp,68.6
Wizard Lake,-113.87481,53.11178,CAN,AB,Pipestone,8.4
Wolf Lake,-116.05442,53.21007,CAN,AB,Brazeau Dam,41.3
Wolf Lake,-110.95999,54.69368,CAN,AB,Snug Cove,25.2
Wolfe Lake,-119.19065,55.43136,CAN,AB,La Glace,3.9
Wood Buffalo Lake,-113.12867,56.32141,CAN,AB,Sandy Lake,59.1
Wood Lake,-113.10454,52.2051,CAN,AB,Delburne,8.9
Wood Lake,-114.43889,52.42887,CAN,AB,Gilby,4.9
Wood Lake,-118.72571,55.15537,CAN,AB,Grande Prairie,4.8
Woodenpan Lake,-113.1589,53.46174,CAN,AB,Cooking Lake,6.1
Woodman Lake,-110.47277,59.5368,CAN,AB,Hay Camp,56
Worry Lake,-111.48102,54.21929,CAN,AB,Mallaig,7.9
Wylie Lake,-110.37582,59.32764,CAN,AB,Hay Camp,65.4
Yagraw Lake,-112.24331,54.77609,CAN,AB,Plamondon,10.3
Yellow Lake,-111.50823,49.74561,CAN,AB,Burdett,9.9
Yellowhead Lake,-114.80259,51.95753,CAN,AB,James River Bridge,11.4
Yoke Lake,-119.6712,55.22036,CAN,AB,Goodfare,5.1
Zama Lake,-119.09758,58.73313,CAN,AB,Habay,23.5
Zeer Lake,-111.68824,54.52774,CAN,AB,Rich Lake,5
Zeta Lake,-115.72999,53.1675,CAN,AB,Brazeau Dam,24
Zigadenus Lake,-116.08396,51.50014,CAN,AB,Lake Louise,10.7
Zigzag Lake,-113.7165,57.2221,CAN,AB,Chipewyan Lake,34.6
